bus_stop_group,next_bus_stop_group,time_of_day,count_of_events
1097,1097,1900-01-01T14:00:00.000Z,10
1097,1097,1900-01-01T15:00:00.000Z,10
1097,1097,1900-01-01T16:00:00.000Z,10
1097,1097,1900-01-01T17:00:00.000Z,10
1097,1097,1900-01-01T18:00:00.000Z,10
1097,1097,1900-01-01T19:00:00.000Z,10
1097,1097,1900-01-01T20:00:00.000Z,10
1097,1097,1900-01-01T21:00:00.000Z,10
1102,1018,1900-01-01T05:00:00.000Z,2
1102,1018,1900-01-01T06:00:00.000Z,6
1102,1018,1900-01-01T07:00:00.000Z,2
1102,1018,1900-01-01T13:00:00.000Z,2
1102,1018,1900-01-01T14:00:00.000Z,4
1102,1018,1900-01-01T15:00:00.000Z,2
1102,1018,1900-01-01T21:00:00.000Z,2
1118,1316,1900-01-01T04:00:00.000Z,1
1118,1316,1900-01-01T05:00:00.000Z,1
1118,1316,1900-01-01T06:00:00.000Z,3
1118,1316,1900-01-01T07:00:00.000Z,3
1118,1316,1900-01-01T08:00:00.000Z,2
1118,1316,1900-01-01T09:00:00.000Z,2
1118,1316,1900-01-01T10:00:00.000Z,2
1118,1316,1900-01-01T11:00:00.000Z,2
1118,1316,1900-01-01T12:00:00.000Z,2
1118,1316,1900-01-01T13:00:00.000Z,2
1118,1316,1900-01-01T14:00:00.000Z,2
1118,1316,1900-01-01T15:00:00.000Z,2
1118,1316,1900-01-01T16:00:00.000Z,2
1118,1316,1900-01-01T17:00:00.000Z,2
1118,1316,1900-01-01T18:00:00.000Z,2
1118,1316,1900-01-01T19:00:00.000Z,2
1118,1316,1900-01-01T20:00:00.000Z,2
1118,1316,1900-01-01T21:00:00.000Z,2
1118,1316,1900-01-01T22:00:00.000Z,1
1120,1257,1900-01-01T04:00:00.000Z,1
1120,1257,1900-01-01T05:00:00.000Z,3
1120,1257,1900-01-01T06:00:00.000Z,3
1120,1257,1900-01-01T07:00:00.000Z,3
1120,1257,1900-01-01T08:00:00.000Z,3
1120,1257,1900-01-01T09:00:00.000Z,3
1120,1257,1900-01-01T10:00:00.000Z,3
1120,1257,1900-01-01T11:00:00.000Z,3
1120,1257,1900-01-01T12:00:00.000Z,3
1120,1257,1900-01-01T13:00:00.000Z,3
1120,1257,1900-01-01T14:00:00.000Z,3
1120,1257,1900-01-01T15:00:00.000Z,3
1120,1257,1900-01-01T16:00:00.000Z,3
1120,1257,1900-01-01T17:00:00.000Z,3
1120,1257,1900-01-01T18:00:00.000Z,3
1120,1257,1900-01-01T19:00:00.000Z,3
1120,1257,1900-01-01T20:00:00.000Z,3
1120,1257,1900-01-01T21:00:00.000Z,2
1121,1063,1900-01-01T04:00:00.000Z,3
1121,1063,1900-01-01T05:00:00.000Z,9
1121,1063,1900-01-01T06:00:00.000Z,12
1121,1063,1900-01-01T07:00:00.000Z,12
1121,1063,1900-01-01T08:00:00.000Z,12
1121,1063,1900-01-01T09:00:00.000Z,12
1121,1063,1900-01-01T10:00:00.000Z,12
1121,1063,1900-01-01T11:00:00.000Z,12
1121,1063,1900-01-01T12:00:00.000Z,12
1121,1063,1900-01-01T13:00:00.000Z,12
1121,1063,1900-01-01T14:00:00.000Z,12
1121,1063,1900-01-01T15:00:00.000Z,12
1121,1063,1900-01-01T16:00:00.000Z,12
1121,1063,1900-01-01T17:00:00.000Z,12
1121,1063,1900-01-01T18:00:00.000Z,12
1121,1063,1900-01-01T19:00:00.000Z,12
1121,1063,1900-01-01T20:00:00.000Z,12
1121,1063,1900-01-01T21:00:00.000Z,12
1121,1063,1900-01-01T22:00:00.000Z,9
1121,1063,1900-01-01T23:00:00.000Z,6
1122,1250,1900-01-01T04:00:00.000Z,1
1122,1250,1900-01-01T05:00:00.000Z,2
1122,1250,1900-01-01T06:00:00.000Z,2
1122,1250,1900-01-01T07:00:00.000Z,3
1122,1250,1900-01-01T08:00:00.000Z,2
1122,1250,1900-01-01T09:00:00.000Z,2
1122,1250,1900-01-01T10:00:00.000Z,2
1122,1250,1900-01-01T11:00:00.000Z,2
1122,1250,1900-01-01T12:00:00.000Z,2
1122,1250,1900-01-01T13:00:00.000Z,2
1122,1250,1900-01-01T14:00:00.000Z,2
1122,1250,1900-01-01T15:00:00.000Z,2
1122,1250,1900-01-01T16:00:00.000Z,2
1122,1250,1900-01-01T17:00:00.000Z,2
1122,1250,1900-01-01T18:00:00.000Z,2
1122,1250,1900-01-01T19:00:00.000Z,2
1122,1250,1900-01-01T20:00:00.000Z,2
1122,1250,1900-01-01T21:00:00.000Z,2
1122,1250,1900-01-01T22:00:00.000Z,1
1124,1125,1900-01-01T05:00:00.000Z,5
1124,1125,1900-01-01T06:00:00.000Z,10
1124,1125,1900-01-01T07:00:00.000Z,10
1124,1125,1900-01-01T08:00:00.000Z,10
1124,1125,1900-01-01T09:00:00.000Z,10
1124,1125,1900-01-01T10:00:00.000Z,10
1124,1125,1900-01-01T11:00:00.000Z,10
1124,1125,1900-01-01T12:00:00.000Z,10
1124,1125,1900-01-01T13:00:00.000Z,10
1124,1125,1900-01-01T14:00:00.000Z,10
1124,1125,1900-01-01T15:00:00.000Z,10
1124,1125,1900-01-01T16:00:00.000Z,10
1124,1125,1900-01-01T17:00:00.000Z,10
1124,1125,1900-01-01T18:00:00.000Z,10
1124,1125,1900-01-01T19:00:00.000Z,10
1124,1125,1900-01-01T20:00:00.000Z,10
1124,1125,1900-01-01T21:00:00.000Z,10
1125,1095,1900-01-01T05:00:00.000Z,5
1125,1095,1900-01-01T06:00:00.000Z,10
1125,1095,1900-01-01T07:00:00.000Z,10
1125,1095,1900-01-01T08:00:00.000Z,10
1125,1095,1900-01-01T09:00:00.000Z,10
1125,1095,1900-01-01T10:00:00.000Z,10
1125,1095,1900-01-01T11:00:00.000Z,10
1125,1095,1900-01-01T12:00:00.000Z,10
1125,1095,1900-01-01T13:00:00.000Z,10
1125,1095,1900-01-01T14:00:00.000Z,10
1125,1095,1900-01-01T15:00:00.000Z,10
1125,1095,1900-01-01T16:00:00.000Z,10
1125,1095,1900-01-01T17:00:00.000Z,10
1125,1095,1900-01-01T18:00:00.000Z,10
1125,1095,1900-01-01T19:00:00.000Z,10
1125,1095,1900-01-01T20:00:00.000Z,10
1125,1095,1900-01-01T21:00:00.000Z,10
1126,1095,1900-01-01T05:00:00.000Z,2
1126,1095,1900-01-01T06:00:00.000Z,4
1126,1095,1900-01-01T07:00:00.000Z,4
1126,1095,1900-01-01T08:00:00.000Z,4
1126,1095,1900-01-01T09:00:00.000Z,4
1126,1095,1900-01-01T10:00:00.000Z,4
1126,1095,1900-01-01T11:00:00.000Z,4
1126,1095,1900-01-01T12:00:00.000Z,4
1126,1095,1900-01-01T13:00:00.000Z,4
1126,1095,1900-01-01T14:00:00.000Z,4
1126,1095,1900-01-01T15:00:00.000Z,4
1126,1095,1900-01-01T16:00:00.000Z,4
1126,1095,1900-01-01T17:00:00.000Z,4
1126,1095,1900-01-01T18:00:00.000Z,4
1126,1095,1900-01-01T19:00:00.000Z,2
1126,1339,1900-01-01T05:00:00.000Z,3
1126,1339,1900-01-01T06:00:00.000Z,4
1126,1339,1900-01-01T07:00:00.000Z,4
1126,1339,1900-01-01T08:00:00.000Z,4
1126,1339,1900-01-01T09:00:00.000Z,4
1126,1339,1900-01-01T10:00:00.000Z,4
1126,1339,1900-01-01T11:00:00.000Z,4
1126,1339,1900-01-01T12:00:00.000Z,4
1126,1339,1900-01-01T13:00:00.000Z,4
1126,1339,1900-01-01T14:00:00.000Z,4
1126,1339,1900-01-01T15:00:00.000Z,4
1126,1339,1900-01-01T16:00:00.000Z,4
1126,1339,1900-01-01T17:00:00.000Z,4
1126,1339,1900-01-01T18:00:00.000Z,4
1126,1339,1900-01-01T19:00:00.000Z,2
1136,1137,1900-01-01T06:00:00.000Z,2
1136,1137,1900-01-01T07:00:00.000Z,4
1136,1137,1900-01-01T08:00:00.000Z,4
1136,1137,1900-01-01T09:00:00.000Z,2
1136,1137,1900-01-01T14:00:00.000Z,3
1136,1137,1900-01-01T15:00:00.000Z,4
1136,1137,1900-01-01T16:00:00.000Z,4
1136,1137,1900-01-01T17:00:00.000Z,4
1136,1139,1900-01-01T00:00:00.000Z,1
1136,1139,1900-01-01T01:00:00.000Z,1
1136,1139,1900-01-01T02:00:00.000Z,1
1136,1139,1900-01-01T03:00:00.000Z,1
1136,1139,1900-01-01T04:00:00.000Z,2
1136,1139,1900-01-01T05:00:00.000Z,4
1136,1139,1900-01-01T06:00:00.000Z,4
1136,1139,1900-01-01T07:00:00.000Z,4
1136,1139,1900-01-01T08:00:00.000Z,4
1136,1139,1900-01-01T09:00:00.000Z,3
1136,1139,1900-01-01T10:00:00.000Z,3
1136,1139,1900-01-01T11:00:00.000Z,3
1136,1139,1900-01-01T12:00:00.000Z,3
1136,1139,1900-01-01T13:00:00.000Z,4
1136,1139,1900-01-01T14:00:00.000Z,4
1136,1139,1900-01-01T15:00:00.000Z,4
1136,1139,1900-01-01T16:00:00.000Z,4
1136,1139,1900-01-01T17:00:00.000Z,4
1136,1139,1900-01-01T18:00:00.000Z,3
1136,1139,1900-01-01T19:00:00.000Z,3
1136,1139,1900-01-01T20:00:00.000Z,2
1136,1139,1900-01-01T21:00:00.000Z,2
1136,1139,1900-01-01T22:00:00.000Z,2
1136,1139,1900-01-01T23:00:00.000Z,1
1137,1136,1900-01-01T00:00:00.000Z,1
1137,1136,1900-01-01T01:00:00.000Z,1
1137,1136,1900-01-01T02:00:00.000Z,1
1137,1136,1900-01-01T03:00:00.000Z,1
1137,1136,1900-01-01T04:00:00.000Z,2
1137,1136,1900-01-01T05:00:00.000Z,4
1137,1136,1900-01-01T06:00:00.000Z,4
1137,1136,1900-01-01T07:00:00.000Z,4
1137,1136,1900-01-01T08:00:00.000Z,4
1137,1136,1900-01-01T09:00:00.000Z,3
1137,1136,1900-01-01T10:00:00.000Z,3
1137,1136,1900-01-01T11:00:00.000Z,3
1137,1136,1900-01-01T12:00:00.000Z,3
1137,1136,1900-01-01T13:00:00.000Z,4
1137,1136,1900-01-01T14:00:00.000Z,4
1137,1136,1900-01-01T15:00:00.000Z,4
1137,1136,1900-01-01T16:00:00.000Z,4
1137,1136,1900-01-01T17:00:00.000Z,4
1137,1136,1900-01-01T18:00:00.000Z,3
1137,1136,1900-01-01T19:00:00.000Z,3
1137,1136,1900-01-01T20:00:00.000Z,2
1137,1136,1900-01-01T21:00:00.000Z,2
1137,1136,1900-01-01T22:00:00.000Z,2
1137,1136,1900-01-01T23:00:00.000Z,1
1137,1138,1900-01-01T06:00:00.000Z,2
1137,1138,1900-01-01T07:00:00.000Z,4
1137,1138,1900-01-01T08:00:00.000Z,4
1137,1138,1900-01-01T09:00:00.000Z,2
1137,1138,1900-01-01T14:00:00.000Z,3
1137,1138,1900-01-01T15:00:00.000Z,4
1137,1138,1900-01-01T16:00:00.000Z,4
1137,1138,1900-01-01T17:00:00.000Z,4
1138,1137,1900-01-01T00:00:00.000Z,1
1138,1137,1900-01-01T01:00:00.000Z,1
1138,1137,1900-01-01T02:00:00.000Z,1
1138,1137,1900-01-01T03:00:00.000Z,1
1138,1137,1900-01-01T04:00:00.000Z,3
1138,1137,1900-01-01T05:00:00.000Z,4
1138,1137,1900-01-01T06:00:00.000Z,3
1138,1137,1900-01-01T07:00:00.000Z,4
1138,1137,1900-01-01T08:00:00.000Z,4
1138,1137,1900-01-01T09:00:00.000Z,3
1138,1137,1900-01-01T10:00:00.000Z,3
1138,1137,1900-01-01T11:00:00.000Z,3
1138,1137,1900-01-01T12:00:00.000Z,3
1138,1137,1900-01-01T13:00:00.000Z,4
1138,1137,1900-01-01T14:00:00.000Z,4
1138,1137,1900-01-01T15:00:00.000Z,4
1138,1137,1900-01-01T16:00:00.000Z,4
1138,1137,1900-01-01T17:00:00.000Z,4
1138,1137,1900-01-01T18:00:00.000Z,3
1138,1137,1900-01-01T19:00:00.000Z,3
1138,1137,1900-01-01T20:00:00.000Z,3
1138,1137,1900-01-01T21:00:00.000Z,2
1138,1137,1900-01-01T22:00:00.000Z,1
1138,1137,1900-01-01T23:00:00.000Z,1
1138,1517,1900-01-01T06:00:00.000Z,2
1138,1517,1900-01-01T07:00:00.000Z,4
1138,1517,1900-01-01T08:00:00.000Z,4
1138,1517,1900-01-01T09:00:00.000Z,2
1138,1517,1900-01-01T14:00:00.000Z,3
1138,1517,1900-01-01T15:00:00.000Z,4
1138,1517,1900-01-01T16:00:00.000Z,4
1138,1517,1900-01-01T17:00:00.000Z,4
1139,1140,1900-01-01T00:00:00.000Z,1
1139,1140,1900-01-01T01:00:00.000Z,1
1139,1140,1900-01-01T02:00:00.000Z,1
1139,1140,1900-01-01T03:00:00.000Z,1
1139,1140,1900-01-01T04:00:00.000Z,2
1139,1140,1900-01-01T05:00:00.000Z,4
1139,1140,1900-01-01T06:00:00.000Z,6
1139,1140,1900-01-01T07:00:00.000Z,8
1139,1140,1900-01-01T08:00:00.000Z,8
1139,1140,1900-01-01T09:00:00.000Z,5
1139,1140,1900-01-01T10:00:00.000Z,3
1139,1140,1900-01-01T11:00:00.000Z,3
1139,1140,1900-01-01T12:00:00.000Z,3
1139,1140,1900-01-01T13:00:00.000Z,4
1139,1140,1900-01-01T14:00:00.000Z,7
1139,1140,1900-01-01T15:00:00.000Z,8
1139,1140,1900-01-01T16:00:00.000Z,8
1139,1140,1900-01-01T17:00:00.000Z,8
1139,1140,1900-01-01T18:00:00.000Z,3
1139,1140,1900-01-01T19:00:00.000Z,3
1139,1140,1900-01-01T20:00:00.000Z,2
1139,1140,1900-01-01T21:00:00.000Z,2
1139,1140,1900-01-01T22:00:00.000Z,2
1139,1140,1900-01-01T23:00:00.000Z,1
1140,1056,1900-01-01T05:00:00.000Z,3
1140,1056,1900-01-01T06:00:00.000Z,4
1140,1056,1900-01-01T07:00:00.000Z,4
1140,1056,1900-01-01T08:00:00.000Z,4
1140,1056,1900-01-01T09:00:00.000Z,3
1140,1056,1900-01-01T10:00:00.000Z,3
1140,1056,1900-01-01T11:00:00.000Z,3
1140,1056,1900-01-01T12:00:00.000Z,3
1140,1056,1900-01-01T13:00:00.000Z,3
1140,1056,1900-01-01T14:00:00.000Z,4
1140,1056,1900-01-01T15:00:00.000Z,4
1140,1056,1900-01-01T16:00:00.000Z,4
1140,1056,1900-01-01T17:00:00.000Z,4
1140,1056,1900-01-01T18:00:00.000Z,4
1140,1056,1900-01-01T19:00:00.000Z,3
1140,1056,1900-01-01T20:00:00.000Z,2
1140,1056,1900-01-01T21:00:00.000Z,2
1140,1056,1900-01-01T22:00:00.000Z,2
1140,1140,1900-01-01T00:00:00.000Z,4
1140,1140,1900-01-01T01:00:00.000Z,1
1140,1140,1900-01-01T02:00:00.000Z,1
1140,1140,1900-01-01T03:00:00.000Z,1
1140,1140,1900-01-01T04:00:00.000Z,4
1140,1140,1900-01-01T05:00:00.000Z,10
1140,1140,1900-01-01T06:00:00.000Z,19
1140,1140,1900-01-01T07:00:00.000Z,24
1140,1140,1900-01-01T08:00:00.000Z,23
1140,1140,1900-01-01T09:00:00.000Z,11
1140,1140,1900-01-01T10:00:00.000Z,6
1140,1140,1900-01-01T11:00:00.000Z,6
1140,1140,1900-01-01T12:00:00.000Z,6
1140,1140,1900-01-01T13:00:00.000Z,6
1140,1140,1900-01-01T14:00:00.000Z,9
1140,1140,1900-01-01T15:00:00.000Z,18
1140,1140,1900-01-01T16:00:00.000Z,23
1140,1140,1900-01-01T17:00:00.000Z,23
1140,1140,1900-01-01T18:00:00.000Z,15
1140,1140,1900-01-01T19:00:00.000Z,9
1140,1140,1900-01-01T20:00:00.000Z,6
1140,1140,1900-01-01T21:00:00.000Z,5
1140,1140,1900-01-01T22:00:00.000Z,4
1140,1140,1900-01-01T23:00:00.000Z,6
1141,1477,1900-01-01T04:00:00.000Z,3
1141,1477,1900-01-01T05:00:00.000Z,9
1141,1477,1900-01-01T06:00:00.000Z,12
1141,1477,1900-01-01T07:00:00.000Z,12
1141,1477,1900-01-01T08:00:00.000Z,12
1141,1477,1900-01-01T09:00:00.000Z,12
1141,1477,1900-01-01T10:00:00.000Z,12
1141,1477,1900-01-01T11:00:00.000Z,12
1141,1477,1900-01-01T12:00:00.000Z,12
1141,1477,1900-01-01T13:00:00.000Z,12
1141,1477,1900-01-01T14:00:00.000Z,12
1141,1477,1900-01-01T15:00:00.000Z,12
1141,1477,1900-01-01T16:00:00.000Z,12
1141,1477,1900-01-01T17:00:00.000Z,12
1141,1477,1900-01-01T18:00:00.000Z,12
1141,1477,1900-01-01T19:00:00.000Z,12
1141,1477,1900-01-01T20:00:00.000Z,12
1141,1477,1900-01-01T21:00:00.000Z,12
1141,1477,1900-01-01T22:00:00.000Z,9
1141,1477,1900-01-01T23:00:00.000Z,6
1142,1143,1900-01-01T00:00:00.000Z,1
1142,1143,1900-01-01T01:00:00.000Z,1
1142,1143,1900-01-01T02:00:00.000Z,1
1142,1143,1900-01-01T03:00:00.000Z,1
1142,1143,1900-01-01T04:00:00.000Z,3
1142,1143,1900-01-01T05:00:00.000Z,4
1142,1143,1900-01-01T06:00:00.000Z,3
1142,1143,1900-01-01T07:00:00.000Z,4
1142,1143,1900-01-01T08:00:00.000Z,4
1142,1143,1900-01-01T09:00:00.000Z,3
1142,1143,1900-01-01T10:00:00.000Z,3
1142,1143,1900-01-01T11:00:00.000Z,3
1142,1143,1900-01-01T12:00:00.000Z,3
1142,1143,1900-01-01T13:00:00.000Z,4
1142,1143,1900-01-01T14:00:00.000Z,4
1142,1143,1900-01-01T15:00:00.000Z,4
1142,1143,1900-01-01T16:00:00.000Z,4
1142,1143,1900-01-01T17:00:00.000Z,4
1142,1143,1900-01-01T18:00:00.000Z,3
1142,1143,1900-01-01T19:00:00.000Z,3
1142,1143,1900-01-01T20:00:00.000Z,3
1142,1143,1900-01-01T21:00:00.000Z,2
1142,1143,1900-01-01T22:00:00.000Z,1
1142,1143,1900-01-01T23:00:00.000Z,1
1143,1138,1900-01-01T00:00:00.000Z,1
1143,1138,1900-01-01T01:00:00.000Z,1
1143,1138,1900-01-01T02:00:00.000Z,1
1143,1138,1900-01-01T03:00:00.000Z,1
1143,1138,1900-01-01T04:00:00.000Z,3
1143,1138,1900-01-01T05:00:00.000Z,4
1143,1138,1900-01-01T06:00:00.000Z,3
1143,1138,1900-01-01T07:00:00.000Z,4
1143,1138,1900-01-01T08:00:00.000Z,4
1143,1138,1900-01-01T09:00:00.000Z,3
1143,1138,1900-01-01T10:00:00.000Z,3
1143,1138,1900-01-01T11:00:00.000Z,3
1143,1138,1900-01-01T12:00:00.000Z,3
1143,1138,1900-01-01T13:00:00.000Z,4
1143,1138,1900-01-01T14:00:00.000Z,4
1143,1138,1900-01-01T15:00:00.000Z,4
1143,1138,1900-01-01T16:00:00.000Z,4
1143,1138,1900-01-01T17:00:00.000Z,4
1143,1138,1900-01-01T18:00:00.000Z,3
1143,1138,1900-01-01T19:00:00.000Z,3
1143,1138,1900-01-01T20:00:00.000Z,3
1143,1138,1900-01-01T21:00:00.000Z,2
1143,1138,1900-01-01T22:00:00.000Z,1
1143,1138,1900-01-01T23:00:00.000Z,1
1144,1213,1900-01-01T22:00:00.000Z,6
1144,1213,1900-01-01T23:00:00.000Z,8
1145,1146,1900-01-01T05:00:00.000Z,1
1145,1528,1900-01-01T22:00:00.000Z,6
1145,1528,1900-01-01T23:00:00.000Z,8
1146,1145,1900-01-01T22:00:00.000Z,6
1146,1145,1900-01-01T23:00:00.000Z,8
1146,1146,1900-01-01T05:00:00.000Z,4
1146,1146,1900-01-01T06:00:00.000Z,13
1146,1146,1900-01-01T07:00:00.000Z,14
1146,1146,1900-01-01T08:00:00.000Z,14
1146,1146,1900-01-01T09:00:00.000Z,13
1146,1146,1900-01-01T10:00:00.000Z,13
1146,1146,1900-01-01T11:00:00.000Z,13
1146,1146,1900-01-01T12:00:00.000Z,13
1146,1146,1900-01-01T13:00:00.000Z,14
1146,1146,1900-01-01T14:00:00.000Z,14
1146,1146,1900-01-01T15:00:00.000Z,14
1146,1146,1900-01-01T16:00:00.000Z,14
1146,1146,1900-01-01T17:00:00.000Z,14
1146,1146,1900-01-01T18:00:00.000Z,13
1146,1146,1900-01-01T19:00:00.000Z,18
1146,1146,1900-01-01T20:00:00.000Z,8
1146,1146,1900-01-01T21:00:00.000Z,12
1146,1146,1900-01-01T22:00:00.000Z,13
1146,1146,1900-01-01T23:00:00.000Z,8
1146,1319,1900-01-01T05:00:00.000Z,2
1146,1319,1900-01-01T06:00:00.000Z,13
1146,1319,1900-01-01T07:00:00.000Z,14
1146,1319,1900-01-01T08:00:00.000Z,14
1146,1319,1900-01-01T09:00:00.000Z,14
1146,1319,1900-01-01T10:00:00.000Z,13
1146,1319,1900-01-01T11:00:00.000Z,13
1146,1319,1900-01-01T12:00:00.000Z,13
1146,1319,1900-01-01T13:00:00.000Z,13
1146,1319,1900-01-01T14:00:00.000Z,14
1146,1319,1900-01-01T15:00:00.000Z,14
1146,1319,1900-01-01T16:00:00.000Z,14
1146,1319,1900-01-01T17:00:00.000Z,14
1146,1319,1900-01-01T18:00:00.000Z,14
1146,1319,1900-01-01T19:00:00.000Z,18
1146,1319,1900-01-01T20:00:00.000Z,8
1146,1319,1900-01-01T21:00:00.000Z,12
1146,1319,1900-01-01T22:00:00.000Z,7
1147,1146,1900-01-01T05:00:00.000Z,3
1147,1146,1900-01-01T06:00:00.000Z,18
1147,1146,1900-01-01T07:00:00.000Z,9
1147,1146,1900-01-01T08:00:00.000Z,14
1147,1146,1900-01-01T09:00:00.000Z,13
1147,1146,1900-01-01T10:00:00.000Z,13
1147,1146,1900-01-01T11:00:00.000Z,13
1147,1146,1900-01-01T12:00:00.000Z,13
1147,1146,1900-01-01T13:00:00.000Z,14
1147,1146,1900-01-01T14:00:00.000Z,14
1147,1146,1900-01-01T15:00:00.000Z,14
1147,1146,1900-01-01T16:00:00.000Z,14
1147,1146,1900-01-01T17:00:00.000Z,14
1147,1146,1900-01-01T18:00:00.000Z,13
1147,1146,1900-01-01T19:00:00.000Z,18
1147,1146,1900-01-01T20:00:00.000Z,8
1147,1146,1900-01-01T21:00:00.000Z,12
1147,1146,1900-01-01T22:00:00.000Z,11
1147,1146,1900-01-01T23:00:00.000Z,4
1147,1153,1900-01-01T05:00:00.000Z,1
1147,1155,1900-01-01T05:00:00.000Z,4
1147,1155,1900-01-01T06:00:00.000Z,4
1147,1155,1900-01-01T07:00:00.000Z,4
1147,1155,1900-01-01T08:00:00.000Z,4
1147,1155,1900-01-01T09:00:00.000Z,2
1147,1155,1900-01-01T14:00:00.000Z,4
1147,1155,1900-01-01T15:00:00.000Z,4
1147,1155,1900-01-01T16:00:00.000Z,4
1147,1155,1900-01-01T17:00:00.000Z,4
1147,1155,1900-01-01T18:00:00.000Z,4
1147,1155,1900-01-01T19:00:00.000Z,4
1147,1155,1900-01-01T20:00:00.000Z,3
1149,1146,1900-01-01T22:00:00.000Z,2
1149,1146,1900-01-01T23:00:00.000Z,4
1150,1085,1900-01-01T05:00:00.000Z,1
1151,1145,1900-01-01T05:00:00.000Z,1
1151,1215,1900-01-01T00:00:00.000Z,3
1151,1215,1900-01-01T05:00:00.000Z,12
1151,1215,1900-01-01T06:00:00.000Z,18
1151,1215,1900-01-01T07:00:00.000Z,16
1151,1215,1900-01-01T08:00:00.000Z,16
1151,1215,1900-01-01T09:00:00.000Z,15
1151,1215,1900-01-01T10:00:00.000Z,15
1151,1215,1900-01-01T11:00:00.000Z,15
1151,1215,1900-01-01T12:00:00.000Z,15
1151,1215,1900-01-01T13:00:00.000Z,16
1151,1215,1900-01-01T14:00:00.000Z,16
1151,1215,1900-01-01T15:00:00.000Z,16
1151,1215,1900-01-01T16:00:00.000Z,16
1151,1215,1900-01-01T17:00:00.000Z,16
1151,1215,1900-01-01T18:00:00.000Z,16
1151,1215,1900-01-01T19:00:00.000Z,15
1151,1215,1900-01-01T20:00:00.000Z,14
